datetime,locomotive_id,Speed,primary_locomotive_speed
19:18.0,BNSF8409,0.00,1.53
19:19.0,BNSF8409,1.43,1.72
19:20.0,BNSF8409,2.01,1.79
19:21.0,BNSF8409,2.44,1.79
19:22.0,BNSF8409,2.58,1.66
19:23.0,BNSF8409,2.58,1.65
19:24.0,BNSF8409,2.58,1.66
19:25.0,BNSF8409,2.44,1.64
19:26.0,BNSF8409,2.44,1.62
19:27.0,BNSF8409,2.29,1.68
19:28.0,BNSF8409,2.29,1.66
19:29.0,BNSF8409,2.29,1.68
19:30.0,BNSF8409,2.44,1.70
19:31.0,BNSF8409,2.44,1.71
19:32.0,BNSF8409,2.44,1.75
19:33.0,BNSF8409,2.44,1.49
19:34.0,BNSF8409,2.44,1.30
19:35.0,BNSF8409,2.44,1.07
19:36.0,BNSF8409,1.86,0.80
19:37.0,BNSF8409,1.57,0.36
19:38.0,BNSF8409,1.43,0.20
19:39.0,BNSF8409,0.71,0.00
19:40.0,BNSF8409,0.53,0.00
19:41.0,BNSF8409,0.00,0.00
19:42.0,BNSF8409,0.00,0.00
19:43.0,BNSF8409,0.00,0.00
19:44.0,BNSF8409,0.00,0.00
19:45.0,BNSF8409,0.00,0.00
19:46.0,BNSF8409,0.00,0.00
19:47.0,BNSF8409,0.00,0.00
19:48.0,BNSF8409,0.00,0.00
19:49.0,BNSF8409,0.00,0.00
19:50.0,BNSF8409,0.00,0.00
19:51.0,BNSF8409,0.00,0.00
19:52.0,BNSF8409,0.00,0.00
19:53.0,BNSF8409,0.00,0.00
19:54.0,BNSF8409,0.00,0.00
19:55.0,BNSF8409,0.00,0.00
19:56.0,BNSF8409,0.00,0.00
19:57.0,BNSF8409,0.00,0.21
19:58.0,BNSF8409,0.00,0.10
19:59.0,BNSF8409,0.00,0.04
20:00.0,BNSF8409,0.00,0.00
20:01.0,BNSF8409,0.00,0.10
20:02.0,BNSF8409,0.00,0.08
20:03.0,BNSF8409,0.00,0.05
20:04.0,BNSF8409,0.00,0.00
20:05.0,BNSF8409,0.00,0.00
20:06.0,BNSF8409,0.00,0.00
20:07.0,BNSF8409,0.00,0.00
20:08.0,BNSF8409,0.00,0.00
20:09.0,BNSF8409,0.00,0.00
20:10.0,BNSF8409,0.00,0.00
20:11.0,BNSF8409,0.00,0.00
20:12.0,BNSF8409,0.00,0.00
20:13.0,BNSF8409,0.00,0.00
20:14.0,BNSF8409,0.00,0.00
20:15.0,BNSF8409,0.00,0.00
20:16.0,BNSF8409,0.00,
40:34.0,BNSF8409,0.00,0.00
40:35.0,BNSF8409,0.00,0.00
40:36.0,BNSF8409,0.00,0.00
40:37.0,BNSF8409,0.00,0.00
40:38.0,BNSF8409,0.00,0.00
40:39.0,BNSF8409,0.00,0.00
40:40.0,BNSF8409,0.00,0.00
40:41.0,BNSF8409,0.00,0.00
40:42.0,BNSF8409,0.00,0.00
40:43.0,BNSF8409,0.00,0.00
40:44.0,BNSF8409,0.00,0.00
40:45.0,BNSF8409,0.00,0.00
40:46.0,BNSF8409,0.00,0.00
40:47.0,BNSF8409,0.00,0.00
40:48.0,BNSF8409,0.00,0.00
40:49.0,BNSF8409,0.00,0.00
40:50.0,BNSF8409,0.00,0.00
40:51.0,BNSF8409,0.00,0.00
40:52.0,BNSF8409,0.00,0.00
40:53.0,BNSF8409,0.00,0.00
40:54.0,BNSF8409,0.00,0.00
40:55.0,BNSF8409,0.00,0.00
40:56.0,BNSF8409,0.00,0.00
40:57.0,BNSF8409,0.00,0.00
40:58.0,BNSF8409,0.00,0.00
40:59.0,BNSF8409,0.00,0.00
41:00.0,BNSF8409,0.00,0.00
41:01.0,BNSF8409,0.00,0.00
41:02.0,BNSF8409,0.00,0.00
41:03.0,BNSF8409,0.00,0.00
41:04.0,BNSF8409,0.00,0.00
41:05.0,BNSF8409,0.00,0.00
41:06.0,BNSF8409,0.00,0.00
41:07.0,BNSF8409,0.00,0.00
41:08.0,BNSF8409,0.00,0.00
41:09.0,BNSF8409,0.00,0.00
41:10.0,BNSF8409,0.00,0.00
41:11.0,BNSF8409,0.00,0.00
41:12.0,BNSF8409,0.00,0.00
41:13.0,BNSF8409,0.00,0.00
41:14.0,BNSF8409,0.00,0.00
41:15.0,BNSF8409,0.00,0.00
31:16.0,BNSF8409,0.00,0.00
31:17.0,BNSF8409,0.00,0.00
31:18.0,BNSF8409,0.00,0.00
31:19.0,BNSF8409,0.00,0.00
31:20.0,BNSF8409,0.00,0.00
31:21.0,BNSF8409,0.00,0.00
31:22.0,BNSF8409,0.00,0.00
31:23.0,BNSF8409,0.00,0.00
31:24.0,BNSF8409,0.00,0.00
31:25.0,BNSF8409,0.00,0.00
31:26.0,BNSF8409,0.00,0.00
31:27.0,BNSF8409,0.00,0.00
31:28.0,BNSF8409,0.00,0.00
31:29.0,BNSF8409,0.00,0.00
31:30.0,BNSF8409,0.00,0.00
31:31.0,BNSF8409,0.00,0.00
31:32.0,BNSF8409,0.00,0.00
31:33.0,BNSF8409,0.00,0.00
31:34.0,BNSF8409,0.00,0.00
31:35.0,BNSF8409,0.00,0.00
31:36.0,BNSF8409,0.00,0.00
31:37.0,BNSF8409,0.00,0.00
31:38.0,BNSF8409,0.00,0.00
31:39.0,BNSF8409,0.00,0.00
31:40.0,BNSF8409,0.00,0.00
31:41.0,BNSF8409,0.00,0.00
31:42.0,BNSF8409,0.00,0.00
31:43.0,BNSF8409,0.00,0.00
31:44.0,BNSF8409,0.00,0.00
31:45.0,BNSF8409,0.00,0.00
31:46.0,BNSF8409,0.00,0.00
31:47.0,BNSF8409,0.00,0.00
31:48.0,BNSF8409,0.00,0.00
31:49.0,BNSF8409,0.00,0.00
31:50.0,BNSF8409,0.00,0.00
31:51.0,BNSF8409,0.00,0.00
31:52.0,BNSF8409,0.00,0.00
31:53.0,BNSF8409,0.00,0.00
31:54.0,BNSF8409,0.00,0.00
31:55.0,BNSF8409,0.00,0.00
31:56.0,BNSF8409,0.00,0.00
31:57.0,BNSF8409,0.00,0.00
31:58.0,BNSF8409,0.00,0.00
31:59.0,BNSF8409,0.00,0.00
32:00.0,BNSF8409,0.00,0.00
32:01.0,BNSF8409,0.00,0.00
32:02.0,BNSF8409,0.00,0.00
32:03.0,BNSF8409,0.00,0.00
32:04.0,BNSF8409,0.00,0.00
32:05.0,BNSF8409,0.00,0.00
32:06.0,BNSF8409,0.00,0.00
32:07.0,BNSF8409,0.00,0.00
32:08.0,BNSF8409,0.00,0.00
32:09.0,BNSF8409,0.00,0.00
32:10.0,BNSF8409,0.00,0.00
32:11.0,BNSF8409,0.00,0.00
32:12.0,BNSF8409,0.00,0.00
32:13.0,BNSF8409,0.00,0.00
32:14.0,BNSF8409,0.00,0.00
32:15.0,BNSF8409,0.00,0.00
32:16.0,BNSF8409,0.00,0.00
32:17.0,BNSF8409,0.00,0.00
32:18.0,BNSF8409,0.00,0.00
32:19.0,BNSF8409,0.00,0.00
32:20.0,BNSF8409,0.00,0.00
32:21.0,BNSF8409,0.00,0.00
32:22.0,BNSF8409,0.00,0.00
32:23.0,BNSF8409,0.00,0.00
32:24.0,BNSF8409,0.00,0.00
32:25.0,BNSF8409,0.00,0.00
32:26.0,BNSF8409,0.00,0.00
32:27.0,BNSF8409,0.00,0.00
32:28.0,BNSF8409,0.00,0.00
32:29.0,BNSF8409,0.00,0.00
32:30.0,BNSF8409,0.00,0.00
32:31.0,BNSF8409,0.00,0.00
32:32.0,BNSF8409,0.00,0.00
32:33.0,BNSF8409,0.00,0.00
32:34.0,BNSF8409,0.00,0.00
32:35.0,BNSF8409,0.00,0.00
32:36.0,BNSF8409,0.00,0.00
32:37.0,BNSF8409,0.00,0.00
32:38.0,BNSF8409,0.00,0.00
32:39.0,BNSF8409,0.00,0.00
32:40.0,BNSF8409,0.00,0.00
32:41.0,BNSF8409,0.00,0.00
32:42.0,BNSF8409,0.00,0.00
32:43.0,BNSF8409,0.00,0.00
32:44.0,BNSF8409,0.00,0.00
32:45.0,BNSF8409,0.00,0.00
32:46.0,BNSF8409,0.00,0.00
32:47.0,BNSF8409,0.00,0.00
32:48.0,BNSF8409,0.00,0.00
32:49.0,BNSF8409,0.00,0.00
32:50.0,BNSF8409,0.00,0.00
32:51.0,BNSF8409,0.00,0.00
32:52.0,BNSF8409,0.00,0.00
32:53.0,BNSF8409,0.00,0.00
32:54.0,BNSF8409,0.00,0.00
32:55.0,BNSF8409,0.00,0.00
32:56.0,BNSF8409,0.00,0.00
32:57.0,BNSF8409,0.00,0.00
32:58.0,BNSF8409,0.00,0.00
32:59.0,BNSF8409,0.00,0.00
33:00.0,BNSF8409,0.00,0.00
33:01.0,BNSF8409,0.00,0.00
33:02.0,BNSF8409,0.00,0.00
33:03.0,BNSF8409,0.00,0.00
33:04.0,BNSF8409,0.00,0.00
33:05.0,BNSF8409,0.00,0.00
33:06.0,BNSF8409,0.00,0.00
33:07.0,BNSF8409,0.00,0.00
33:08.0,BNSF8409,0.00,0.00
33:09.0,BNSF8409,0.00,0.00
33:10.0,BNSF8409,0.00,0.00
33:11.0,BNSF8409,0.00,0.00
33:12.0,BNSF8409,0.00,0.00
33:13.0,BNSF8409,0.00,0.00
33:14.0,BNSF8409,0.00,0.00
33:15.0,BNSF8409,0.00,0.00
33:16.0,BNSF8409,0.00,0.00
33:17.0,BNSF8409,0.00,0.00
33:18.0,BNSF8409,0.00,0.00
33:19.0,BNSF8409,0.00,0.00
33:20.0,BNSF8409,0.00,0.00
33:21.0,BNSF8409,0.00,0.00
33:22.0,BNSF8409,0.00,0.00
33:23.0,BNSF8409,0.00,0.00
33:24.0,BNSF8409,0.00,0.00
33:25.0,BNSF8409,0.00,0.00
33:26.0,BNSF8409,0.00,0.00
33:27.0,BNSF8409,0.00,0.00
33:28.0,BNSF8409,0.00,0.00
33:29.0,BNSF8409,0.00,0.00
33:30.0,BNSF8409,0.00,0.00
33:31.0,BNSF8409,0.00,0.00
33:32.0,BNSF8409,0.00,0.00
33:33.0,BNSF8409,0.00,0.00
33:34.0,BNSF8409,0.00,0.00
33:35.0,BNSF8409,0.00,0.00
33:36.0,BNSF8409,0.00,0.00
33:37.0,BNSF8409,0.00,0.00
33:38.0,BNSF8409,0.00,0.00
33:39.0,BNSF8409,0.00,0.00
33:40.0,BNSF8409,0.00,0.00
33:41.0,BNSF8409,0.00,0.00
33:42.0,BNSF8409,0.00,0.00
33:43.0,BNSF8409,0.00,0.00
33:44.0,BNSF8409,0.00,0.00
33:45.0,BNSF8409,0.00,0.00
33:46.0,BNSF8409,0.00,0.00
33:47.0,BNSF8409,0.00,0.00
33:48.0,BNSF8409,0.00,0.00
33:49.0,BNSF8409,0.00,0.00
33:50.0,BNSF8409,0.00,0.00
33:51.0,BNSF8409,0.00,0.00
33:52.0,BNSF8409,0.00,0.00
33:53.0,BNSF8409,0.00,0.00
33:54.0,BNSF8409,0.00,0.00
33:55.0,BNSF8409,0.00,0.00
33:56.0,BNSF8409,0.00,0.00
33:57.0,BNSF8409,0.00,0.00
33:58.0,BNSF8409,0.00,0.00
33:59.0,BNSF8409,0.00,0.00
34:00.0,BNSF8409,0.00,0.00
34:01.0,BNSF8409,0.00,0.00
59:14.0,BNSF8409,0.00,
59:15.0,BNSF8409,0.00,
59:16.0,BNSF8409,0.00,
59:17.0,BNSF8409,0.00,
59:18.0,BNSF8409,0.00,
59:19.0,BNSF8409,0.00,
59:20.0,BNSF8409,0.00,
59:21.0,BNSF8409,0.00,
59:22.0,BNSF8409,0.00,
59:23.0,BNSF8409,0.00,
59:24.0,BNSF8409,0.00,
59:25.0,BNSF8409,0.00,
59:26.0,BNSF8409,0.00,
59:27.0,BNSF8409,0.00,
59:28.0,BNSF8409,0.00,
59:29.0,BNSF8409,0.00,
59:30.0,BNSF8409,0.00,
59:31.0,BNSF8409,0.00,
59:32.0,BNSF8409,0.00,
59:33.0,BNSF8409,0.00,
59:34.0,BNSF8409,0.00,
59:35.0,BNSF8409,0.00,
59:36.0,BNSF8409,0.00,
59:37.0,BNSF8409,0.00,
59:38.0,BNSF8409,0.00,
59:39.0,BNSF8409,0.00,
59:40.0,BNSF8409,0.00,
59:41.0,BNSF8409,0.00,
59:42.0,BNSF8409,0.00,
59:43.0,BNSF8409,0.00,
59:44.0,BNSF8409,0.00,
59:45.0,BNSF8409,0.00,
59:46.0,BNSF8409,0.00,
59:47.0,BNSF8409,0.00,
59:48.0,BNSF8409,0.00,
59:49.0,BNSF8409,0.00,
59:50.0,BNSF8409,0.00,
59:51.0,BNSF8409,0.00,
59:52.0,BNSF8409,0.00,
59:53.0,BNSF8409,0.00,
59:54.0,BNSF8409,0.00,
59:55.0,BNSF8409,0.00,
59:56.0,BNSF8409,0.00,
59:57.0,BNSF8409,0.00,
59:58.0,BNSF8409,0.00,
59:59.0,BNSF8409,0.00,
00:00.0,BNSF8409,0.00,
00:01.0,BNSF8409,0.00,
00:02.0,BNSF8409,0.00,
00:03.0,BNSF8409,0.00,
00:04.0,BNSF8409,0.00,
00:05.0,BNSF8409,0.00,
00:06.0,BNSF8409,0.00,
00:07.0,BNSF8409,0.00,
00:08.0,BNSF8409,0.00,
00:09.0,BNSF8409,0.00,
00:10.0,BNSF8409,0.00,
00:11.0,BNSF8409,0.00,
00:12.0,BNSF8409,0.00,
00:13.0,BNSF8409,0.00,
00:14.0,BNSF8409,0.00,
00:15.0,BNSF8409,0.00,
00:16.0,BNSF8409,1.14,
00:17.0,BNSF8409,1.72,
00:18.0,BNSF8409,2.01,
00:19.0,BNSF8409,2.29,
00:20.0,BNSF8409,2.29,
00:21.0,BNSF8409,2.15,
00:22.0,BNSF8409,2.29,
00:23.0,BNSF8409,2.15,
00:24.0,BNSF8409,2.01,
00:25.0,BNSF8409,2.01,
00:26.0,BNSF8409,2.01,
00:27.0,BNSF8409,2.01,
00:28.0,BNSF8409,2.01,
00:29.0,BNSF8409,2.01,
00:30.0,BNSF8409,2.01,
00:31.0,BNSF8409,2.15,
00:32.0,BNSF8409,2.01,
00:33.0,BNSF8409,2.15,
00:34.0,BNSF8409,2.15,
00:35.0,BNSF8409,2.15,
00:36.0,BNSF8409,2.15,
00:37.0,BNSF8409,2.15,
00:38.0,BNSF8409,2.15,
00:39.0,BNSF8409,1.86,
00:40.0,BNSF8409,1.57,
00:41.0,BNSF8409,1.29,
00:42.0,BNSF8409,1.00,
00:43.0,BNSF8409,0.90,
55:45.0,BNSF8409,0.00,0.00
55:46.0,BNSF8409,0.00,0.00
55:47.0,BNSF8409,0.00,0.00
55:48.0,BNSF8409,0.00,0.00
55:49.0,BNSF8409,0.00,0.00
55:50.0,BNSF8409,0.00,0.00
55:51.0,BNSF8409,0.00,0.00
55:52.0,BNSF8409,0.00,0.00
55:53.0,BNSF8409,0.00,0.00
55:54.0,BNSF8409,0.00,0.00
55:55.0,BNSF8409,0.00,0.00
55:56.0,BNSF8409,0.00,0.00
55:57.0,BNSF8409,0.00,0.00
55:58.0,BNSF8409,0.00,0.00
55:59.0,BNSF8409,0.00,0.00
56:00.0,BNSF8409,0.00,0.00
56:01.0,BNSF8409,0.00,0.00
56:02.0,BNSF8409,0.00,0.00
56:03.0,BNSF8409,0.00,0.00
56:04.0,BNSF8409,0.00,0.00
56:05.0,BNSF8409,0.00,0.00
56:06.0,BNSF8409,0.00,0.00
56:07.0,BNSF8409,0.00,0.00
56:08.0,BNSF8409,0.00,0.00
56:09.0,BNSF8409,0.00,0.00
56:10.0,BNSF8409,0.00,0.00
56:11.0,BNSF8409,0.00,0.00
56:12.0,BNSF8409,0.00,0.00
56:13.0,BNSF8409,0.00,0.00
56:14.0,BNSF8409,0.00,0.00
56:15.0,BNSF8409,0.00,0.00
56:16.0,BNSF8409,0.00,0.00
56:17.0,BNSF8409,0.00,0.00
56:18.0,BNSF8409,0.00,0.00
56:19.0,BNSF8409,0.00,0.00
56:20.0,BNSF8409,0.00,0.00
56:21.0,BNSF8409,0.00,0.00
56:22.0,BNSF8409,0.00,0.00
56:23.0,BNSF8409,0.00,0.00
56:24.0,BNSF8409,0.00,0.00
56:25.0,BNSF8409,0.00,0.00
56:26.0,BNSF8409,0.00,0.00
56:27.0,BNSF8409,0.00,0.00
56:28.0,BNSF8409,0.00,0.00
56:29.0,BNSF8409,0.00,0.00
56:30.0,BNSF8409,0.00,0.00
56:31.0,BNSF8409,0.00,0.00
56:32.0,BNSF8409,0.00,0.00
56:33.0,BNSF8409,0.00,0.00
56:34.0,BNSF8409,0.00,0.00
56:35.0,BNSF8409,0.00,0.00
56:36.0,BNSF8409,0.00,0.00
56:37.0,BNSF8409,0.00,0.00
56:38.0,BNSF8409,0.00,0.00
56:39.0,BNSF8409,0.00,0.00
56:40.0,BNSF8409,0.00,0.00
56:41.0,BNSF8409,0.00,0.00
56:42.0,BNSF8409,0.00,0.00
56:43.0,BNSF8409,0.00,0.00
56:44.0,BNSF8409,0.00,0.00
56:45.0,BNSF8409,0.00,0.00
56:46.0,BNSF8409,0.00,0.00
56:47.0,BNSF8409,0.00,0.00
56:48.0,BNSF8409,0.00,0.00
56:49.0,BNSF8409,0.00,0.00
56:50.0,BNSF8409,0.00,0.00
56:51.0,BNSF8409,0.00,0.00
56:52.0,BNSF8409,0.00,0.00
56:53.0,BNSF8409,0.00,0.00
56:54.0,BNSF8409,0.00,0.00
56:55.0,BNSF8409,0.00,0.00
56:56.0,BNSF8409,0.00,0.00
56:57.0,BNSF8409,0.00,0.00
56:58.0,BNSF8409,0.00,0.00
56:59.0,BNSF8409,0.00,0.00
57:00.0,BNSF8409,0.00,0.00
57:01.0,BNSF8409,0.00,0.00
57:02.0,BNSF8409,0.00,0.00
57:03.0,BNSF8409,0.00,0.00
57:04.0,BNSF8409,0.00,0.00
57:05.0,BNSF8409,0.00,0.00
57:06.0,BNSF8409,0.00,0.00
57:07.0,BNSF8409,0.00,0.00
57:08.0,BNSF8409,0.00,0.00
57:09.0,BNSF8409,0.00,0.00
57:10.0,BNSF8409,0.00,0.00
57:11.0,BNSF8409,0.00,0.00
57:12.0,BNSF8409,0.00,0.00
57:13.0,BNSF8409,0.00,0.00
57:14.0,BNSF8409,0.00,0.00
57:15.0,BNSF8409,0.00,0.00
57:16.0,BNSF8409,0.00,0.00
57:17.0,BNSF8409,0.00,0.00
57:18.0,BNSF8409,0.00,0.00
57:19.0,BNSF8409,0.00,0.00
57:20.0,BNSF8409,0.00,0.00
57:21.0,BNSF8409,0.00,0.00
57:22.0,BNSF8409,0.00,0.00
57:23.0,BNSF8409,0.00,0.00
57:24.0,BNSF8409,0.00,0.00
57:25.0,BNSF8409,0.00,0.00
57:26.0,BNSF8409,0.00,0.00
57:27.0,BNSF8409,0.00,0.00
57:28.0,BNSF8409,0.00,0.00
57:29.0,BNSF8409,0.00,0.00
57:30.0,BNSF8409,0.00,0.00
57:31.0,BNSF8409,0.00,0.00
57:32.0,BNSF8409,0.00,0.00
57:33.0,BNSF8409,0.00,0.00
57:34.0,BNSF8409,0.00,0.00
57:35.0,BNSF8409,0.00,0.00
57:36.0,BNSF8409,0.00,0.00
57:37.0,BNSF8409,0.00,0.00
57:38.0,BNSF8409,0.00,0.00
57:39.0,BNSF8409,0.00,0.00
57:40.0,BNSF8409,0.00,0.00
57:41.0,BNSF8409,0.00,0.00
57:42.0,BNSF8409,0.00,0.00
57:43.0,BNSF8409,0.00,0.00
57:44.0,BNSF8409,0.00,0.00
57:45.0,BNSF8409,0.00,0.00
57:46.0,BNSF8409,0.00,0.00
57:47.0,BNSF8409,0.00,0.00
57:48.0,BNSF8409,0.00,0.00
57:49.0,BNSF8409,0.00,0.00
57:50.0,BNSF8409,0.00,0.00
57:51.0,BNSF8409,0.00,0.00
57:52.0,BNSF8409,0.00,0.00
57:53.0,BNSF8409,0.00,0.00
57:54.0,BNSF8409,0.00,0.00
57:55.0,BNSF8409,0.00,0.00
57:56.0,BNSF8409,0.00,0.00
57:57.0,BNSF8409,0.00,0.00
57:58.0,BNSF8409,0.00,0.00
57:59.0,BNSF8409,0.00,0.00
58:00.0,BNSF8409,0.00,0.00
58:01.0,BNSF8409,0.00,0.00
58:02.0,BNSF8409,0.00,0.00
58:03.0,BNSF8409,0.00,0.00
58:04.0,BNSF8409,0.00,0.00
58:05.0,BNSF8409,0.00,0.00
58:06.0,BNSF8409,0.00,0.00
58:07.0,BNSF8409,0.00,0.00
58:08.0,BNSF8409,0.00,0.00
58:09.0,BNSF8409,0.00,0.00
58:10.0,BNSF8409,0.00,0.00
58:11.0,BNSF8409,0.00,0.00
58:12.0,BNSF8409,0.00,0.00
58:13.0,BNSF8409,0.00,0.00
58:14.0,BNSF8409,0.00,0.00
58:15.0,BNSF8409,0.00,0.00
58:16.0,BNSF8409,0.00,0.00
58:17.0,BNSF8409,0.00,0.00
58:18.0,BNSF8409,0.00,0.00
58:19.0,BNSF8409,0.00,0.00
58:20.0,BNSF8409,0.00,0.00
58:21.0,BNSF8409,0.00,0.00
58:22.0,BNSF8409,0.00,0.00
58:23.0,BNSF8409,0.00,0.00
58:24.0,BNSF8409,0.00,0.00
58:25.0,BNSF8409,0.00,0.00
58:26.0,BNSF8409,0.00,0.00
16:03.0,BNSF8409,0.00,0.00
16:04.0,BNSF8409,0.00,0.00
16:05.0,BNSF8409,0.00,0.00
16:06.0,BNSF8409,0.00,0.00
16:07.0,BNSF8409,0.00,0.00
16:08.0,BNSF8409,0.00,0.00
16:09.0,BNSF8409,0.00,0.00
16:10.0,BNSF8409,0.00,0.00
16:11.0,BNSF8409,0.00,0.00
16:12.0,BNSF8409,0.00,0.00
16:13.0,BNSF8409,0.00,0.00
16:14.0,BNSF8409,0.00,0.00
16:15.0,BNSF8409,0.00,0.00
16:16.0,BNSF8409,0.00,0.00
16:17.0,BNSF8409,0.00,0.00
16:18.0,BNSF8409,0.00,0.00
16:19.0,BNSF8409,0.00,0.00
16:20.0,BNSF8409,0.00,0.00
16:21.0,BNSF8409,0.00,0.00
16:22.0,BNSF8409,0.00,0.00
16:23.0,BNSF8409,0.00,0.00
16:24.0,BNSF8409,0.00,0.00
16:25.0,BNSF8409,0.00,0.00
16:26.0,BNSF8409,0.00,0.00
16:27.0,BNSF8409,0.00,0.00
16:28.0,BNSF8409,0.00,0.00
16:29.0,BNSF8409,0.00,0.00
16:30.0,BNSF8409,0.00,0.00
16:31.0,BNSF8409,0.00,0.00
16:32.0,BNSF8409,0.00,0.00
16:33.0,BNSF8409,0.00,0.00
16:34.0,BNSF8409,0.00,0.00
16:35.0,BNSF8409,0.00,0.00
16:36.0,BNSF8409,0.00,0.00
16:37.0,BNSF8409,0.00,0.00
16:38.0,BNSF8409,0.00,0.00
16:39.0,BNSF8409,0.00,0.00
16:40.0,BNSF8409,0.00,0.00
16:41.0,BNSF8409,0.00,0.00
16:42.0,BNSF8409,0.00,0.00
16:43.0,BNSF8409,0.00,0.00
16:44.0,BNSF8409,0.00,0.00
16:45.0,BNSF8409,0.00,0.00
16:46.0,BNSF8409,0.00,0.00
16:47.0,BNSF8409,0.00,0.00
16:48.0,BNSF8409,0.00,0.00
16:49.0,BNSF8409,0.00,0.00
16:50.0,BNSF8409,0.00,0.00
16:51.0,BNSF8409,0.00,0.00
16:52.0,BNSF8409,0.00,0.00
16:53.0,BNSF8409,0.00,0.00
16:54.0,BNSF8409,0.00,0.00
16:55.0,BNSF8409,0.00,0.00
16:56.0,BNSF8409,0.00,0.00
16:57.0,BNSF8409,0.00,0.00
16:58.0,BNSF8409,0.00,0.00
16:59.0,BNSF8409,0.00,0.00
17:00.0,BNSF8409,0.00,0.00
17:01.0,BNSF8409,0.00,0.00
17:02.0,BNSF8409,0.00,0.00
17:03.0,BNSF8409,0.00,0.00
17:04.0,BNSF8409,0.00,0.00
17:05.0,BNSF8409,0.00,0.00
17:06.0,BNSF8409,0.00,0.00
17:07.0,BNSF8409,0.00,0.00
17:08.0,BNSF8409,0.00,0.00
17:09.0,BNSF8409,0.00,0.00
17:10.0,BNSF8409,0.00,0.00
17:11.0,BNSF8409,0.00,0.00
17:12.0,BNSF8409,0.00,0.00
17:13.0,BNSF8409,0.00,0.00
17:14.0,BNSF8409,0.00,0.00
17:15.0,BNSF8409,0.00,0.00
17:16.0,BNSF8409,0.00,0.00
17:17.0,BNSF8409,0.00,0.00
17:18.0,BNSF8409,0.00,0.00
17:19.0,BNSF8409,0.00,0.00
17:20.0,BNSF8409,0.00,0.00
17:21.0,BNSF8409,0.00,0.00
17:22.0,BNSF8409,0.00,0.00
17:23.0,BNSF8409,0.00,0.00
17:24.0,BNSF8409,0.00,0.00
17:25.0,BNSF8409,0.00,0.00
17:26.0,BNSF8409,0.00,0.00
17:27.0,BNSF8409,0.00,0.00
17:28.0,BNSF8409,0.00,0.00
17:29.0,BNSF8409,0.00,0.00
17:30.0,BNSF8409,0.00,0.00
17:31.0,BNSF8409,0.00,0.00
17:32.0,BNSF8409,0.00,0.00
17:33.0,BNSF8409,0.00,0.00
17:34.0,BNSF8409,0.00,0.00
17:35.0,BNSF8409,0.00,0.00
17:36.0,BNSF8409,0.00,0.00
00:44.0,BNSF8409,0.00,
00:45.0,BNSF8409,0.00,
00:46.0,BNSF8409,0.00,
00:47.0,BNSF8409,0.00,
00:48.0,BNSF8409,0.00,
00:49.0,BNSF8409,0.00,
00:50.0,BNSF8409,0.00,
00:51.0,BNSF8409,0.00,
00:52.0,BNSF8409,0.00,
00:53.0,BNSF8409,0.00,
00:54.0,BNSF8409,0.00,
00:55.0,BNSF8409,0.00,
00:56.0,BNSF8409,0.00,
00:57.0,BNSF8409,0.00,
00:58.0,BNSF8409,0.00,
00:59.0,BNSF8409,0.00,
01:00.0,BNSF8409,0.56,
01:01.0,BNSF8409,0.00,
01:02.0,BNSF8409,0.00,
01:03.0,BNSF8409,0.00,
01:04.0,BNSF8409,0.00,
01:05.0,BNSF8409,0.00,
01:06.0,BNSF8409,0.00,
01:07.0,BNSF8409,0.00,
01:08.0,BNSF8409,0.00,
01:09.0,BNSF8409,0.00,
01:10.0,BNSF8409,0.00,
01:11.0,BNSF8409,0.00,
01:12.0,BNSF8409,0.00,
01:13.0,BNSF8409,0.00,
01:14.0,BNSF8409,0.00,
01:15.0,BNSF8409,0.00,
01:16.0,BNSF8409,0.00,
01:17.0,BNSF8409,0.00,
01:18.0,BNSF8409,0.00,
01:19.0,BNSF8409,0.00,
01:20.0,BNSF8409,0.00,
01:21.0,BNSF8409,0.00,
01:22.0,BNSF8409,0.00,
01:23.0,BNSF8409,0.00,
01:24.0,BNSF8409,0.00,
01:25.0,BNSF8409,0.00,
01:26.0,BNSF8409,0.00,
01:27.0,BNSF8409,0.00,
01:28.0,BNSF8409,0.00,
01:29.0,BNSF8409,0.00,
01:30.0,BNSF8409,0.00,
01:31.0,BNSF8409,0.00,
01:32.0,BNSF8409,0.00,
01:33.0,BNSF8409,0.00,
01:34.0,BNSF8409,0.00,
01:35.0,BNSF8409,0.00,
01:36.0,BNSF8409,0.00,
01:37.0,BNSF8409,0.00,
01:38.0,BNSF8409,0.00,
01:39.0,BNSF8409,0.00,
01:40.0,BNSF8409,0.00,
01:41.0,BNSF8409,0.00,
01:42.0,BNSF8409,0.00,
01:43.0,BNSF8409,0.00,
01:44.0,BNSF8409,0.00,
01:45.0,BNSF8409,0.00,
01:46.0,BNSF8409,0.00,
01:47.0,BNSF8409,0.00,
01:48.0,BNSF8409,0.00,
01:49.0,BNSF8409,0.00,
01:50.0,BNSF8409,0.00,
01:51.0,BNSF8409,0.00,
01:52.0,BNSF8409,0.00,
01:53.0,BNSF8409,0.00,
01:54.0,BNSF8409,0.00,
01:55.0,BNSF8409,0.00,
01:56.0,BNSF8409,0.00,
01:57.0,BNSF8409,0.00,
01:58.0,BNSF8409,0.00,
01:59.0,BNSF8409,0.00,
